season,week,team,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance
2025,4,IND,REG,LA,24,33,262,1,2,2,-14,1,0,313,127,12,4.143270226825228,7.550807576626539,0,21,85,1,0,0,5,-1.4884454788434454,0,24,32,262,1,1,1,313,127,12,0.05179792856910659,0,0,38,1,43,4,24,1,3,15,9,0,0,4,0,0,0,0,1,1,1,1,0,11,88,3,2,31,4,91,2,2,0,0,52,1,0,0,1,0,1,0,0,0,0,0,0,0,90,0,0,2,2,0,0,1,0,0,0,0,0
2025,4,JAX,REG,SF,21,31,174,1,0,0,0,0,0,196,61,8,5.532238849337627,0.9366216262181598,0,32,151,1,0,0,9,-2.40596433787141,0,21,30,174,1,1,0,196,61,8,5.348803941946466,0,1,32,2,32,3,5,3,1,3,3,2,8,4,0,0,0,0,1,1,2,2,0,12,90,3,1,87,4,103,2,3,1,0,44,0.6666666666666666,0,1,0,1,0,0,0,0,0,1,0,0,70,47,0,2,2,0,0,1,0,0,0,0,0
2025,4,KC,REG,BAL,25,37,270,4,0,1,-6,0,0,259,158,15,16.18895836911292,5.857575876372199,0,32,118,0,0,0,9,-0.5078700087615289,0,25,35,270,4,0,0,259,158,15,18.77702468236759,0,0,42,1,9,3,6,0,2,5,8,1,0,4,0,0,0,0,0,0,1,1,0,5,40,4,1,15,4,132,3,4,1,0,38,0.75,0,1,2,0,0,0,0,0,0,0,1,0,92,56,0,4,4,0,0,1,0,0,0,0,0
2025,4,LA,REG,IND,29,41,375,3,0,3,-15,0,0,334,155,15,14.293764206603946,5.216053947806358,0,26,102,0,1,1,7,-11.335954757748333,0,29,40,375,3,0,0,334,155,15,18.30729529485091,0,0,32,2,30,4,22,1,2,14,7,2,0,5,0,0,0,0,0,0,0,0,0,7,63,4,1,0,5,122,2,2,0,0,42,1,0,0,1,1,0,0,0,0,0,0,0,0,79,0,0,3,3,0,0,1,0,0,0,0,0
2025,4,LAC,REG,NYG,23,41,203,1,2,2,-17,0,0,265,81,8,-21.121796523494552,-5.677072468556855,0,13,152,1,0,0,6,11.601862993135118,1,23,38,203,1,0,0,265,81,8,-15.670532563584857,0,0,45,3,41,8,30,1,6,30,9,0,0,2,0,0,0,0,0,0,0,0,0,14,107,4,4,25,3,73,1,1,0,0,43,1,0,0,0,1,0,0,0,0,0,0,0,0,43,0,0,1,1,0,0,1,0,0,0,0,0
2025,4,LV,REG,CHI,14,21,117,2,3,0,0,0,0,97,92,6,-9.613629262534428,-3.5831913352012634,0,31,240,1,1,1,11,-0.3816133368853216,0,14,20,117,2,0,0,97,92,6,-9.602183523751787,0,0,39,0,28,8,33,1,1,10,2,1,19,6,0,0,0,0,0,0,0,0,0,5,36,5,1,7,7,190,1,2,0,1,29,0.5,0,1,0,0,0,0,0,0,0,0,0,0,29,0,54,3,3,0,0,1,0,1,0,1,54
2025,4,MIA,REG,NYJ,17,25,177,2,0,0,0,0,0,137,90,12,10.377943898333484,-1.6991593837738037,0,31,123,1,2,0,7,-3.115480173886817,0,17,25,177,2,0,0,137,90,12,10.377943898333484,0,0,42,1,19,5,22,3,2,19,3,0,0,3,0,0,0,0,2,3,3,3,0,6,40,5,0,0,3,96,2,2,0,0,47,1,0,0,1,1,0,0,0,0,0,0,0,0,83,0,0,3,3,0,0,1,0,0,0,0,0
2025,4,MIN,REG,PIT,30,46,350,2,2,6,-48,1,0,340,155,15,3.1743122265017876,5.266781151294708,1,20,70,0,1,0,6,-0.059435999690322205,0,30,42,350,2,0,0,340,155,15,13.53601763192285,1,0,37,0,32,4,21,1,2,18,3,0,0,0,0,0,0,0,1,1,0,0,0,8,82,6,2,13,5,124,2,2,0,0,41,1,0,1,0,1,0,0,0,0,0,0,0,0,69,0,0,1,1,0,0,1,0,0,0,0,0
2025,4,NE,REG,CAR,14,18,203,2,0,1,0,0,0,151,110,8,18.421003764757188,15.889844298362732,0,29,104,3,0,0,8,-0.7788089113601018,0,14,17,203,2,0,0,151,110,8,19.93537143341382,0,1,41,2,32,5,16,1,1,11,4,0,0,2,0,0,0,0,0,0,0,0,0,7,54,2,3,167,2,48,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,1,0,0,0,0,0
2025,4,NO,REG,BUF,18,28,126,1,1,3,-17,1,0,124,43,7,-12.005072384404574,4.60800576210022,0,34,189,1,0,0,14,5.827199369932088,0,18,25,126,1,0,0,124,43,7,-4.603186377179899,0,0,41,3,15,5,20,0,3,18,7,1,0,4,0,0,0,0,1,1,0,0,0,4,41,5,1,10,5,134,2,2,0,0,54,1,0,0,1,0,1,0,0,0,0,0,0,0,89,0,0,1,1,0,0,1,0,0,0,0,0
2025,4,NYG,REG,LAC,14,21,119,1,0,6,-30,1,0,122,79,6,-6.70552748370217,0.183735191822052,0,42,161,1,1,0,12,-3.4659305497743227,1,14,20,119,1,0,0,122,79,6,2.626701303757727,0,0,34,1,17,4,22,0,2,17,12,2,93,6,0,0,0,0,2,3,0,0,0,8,43,5,2,14,4,107,2,2,0,0,31,1,0,1,1,0,0,0,0,0,0,0,0,0,53,0,0,1,1,0,0,1,0,0,0,0,0
2025,4,NYJ,REG,MIA,20,27,226,1,0,2,-19,1,1,211,86,12,5.608728678049777,5.370691529026738,0,28,197,1,1,1,9,3.6039133949526585,1,20,27,226,1,0,0,211,86,12,10.404884667045229,0,0,31,1,33,2,5,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13,101,5,1,18,5,162,2,2,0,0,58,1,0,0,0,0,2,0,0,0,0,0,0,0,108,0,0,1,1,0,0,1,0,0,0,0,0
2025,4,PHI,REG,TB,15,24,130,2,0,2,-18,0,0,167,82,10,-1.2928640485042706,-4.997034619251881,0,32,88,1,1,0,6,-2.992559434971749,0,15,24,130,2,0,0,167,82,10,2.1934821679024026,0,1,46,1,23,4,19,2,2,17,1,1,0,12,0,0,0,35,1,2,1,1,0,8,83,4,1,3,5,148,1,1,0,0,39,1,0,0,1,0,0,0,0,0,0,0,0,0,39,0,0,4,4,0,0,1,0,0,0,0,0
2025,4,PIT,REG,MIN,18,22,200,1,0,2,-18,0,0,73,146,6,3.799732759834967,9.590836953033099,0,29,131,2,1,0,11,4.948146642709617,0,18,22,200,1,0,0,73,146,6,6.9158835482157315,0,0,47,0,28,10,43,2,6,48,14,2,9,8,0,0,0,0,1,1,0,0,0,5,35,4,2,9,4,100,1,2,0,1,33,0.5,0,0,1,0,0,0,0,0,0,0,0,0,33,0,30,3,3,0,0,1,0,0,0,0,0
2025,4,SEA,REG,ARI,18,26,242,1,0,3,-13,1,0,237,97,11,9.921621490928182,6.9290438046058025,0,35,155,1,0,0,8,-6.383653187288553,0,18,24,242,1,0,0,237,97,11,14.11808386551619,0,0,41,0,26,5,30,0,6,36,7,2,44,8,0,1,0,0,1,1,0,0,0,6,74,5,2,10,4,103,3,4,1,0,52,0.75,0,0,1,1,1,0,0,0,0,0,1,0,127,53,0,2,2,0,0,1,1,1,0,0,52
2025,4,SF,REG,JAX,22,38,309,2,2,1,-3,1,1,306,138,17,3.371967635811135,-8.329106665946341,1,24,83,0,0,0,3,-2.6413358681020327,0,22,37,309,2,2,1,306,138,17,3.5300084534821563,1,0,39,2,24,6,8,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,5,54,5,1,16,3,80,2,2,0,0,26,1,0,2,0,0,0,0,0,0,0,0,0,0,49,0,0,1,1,0,0,1,0,0,0,0,0
2025,4,TB,REG,PHI,22,40,289,2,1,2,-17,1,0,319,199,7,-5.439326392272233,-10.171916622381946,0,26,104,0,1,1,5,-4.505528443027288,0,22,39,289,2,0,0,319,199,7,-2.43905412608997,0,0,43,2,16,11,84,1,2,18,3,0,0,5,0,0,1,0,1,1,0,0,0,5,40,6,6,100,5,96,3,3,0,0,65,1,0,0,0,1,1,1,0,0,0,0,0,0,165,0,0,2,2,0,0,1,0,0,0,0,0
2025,4,TEN,REG,HOU,10,26,108,0,1,2,-15,0,0,187,41,5,-16.60359526718991,-24.6513782635979,0,18,82,0,0,0,3,1.1587332143382625,0,10,23,108,0,0,0,187,41,5,-11.812701358774456,0,0,40,7,33,6,17,0,2,9,5,0,0,1,0,0,0,0,0,0,0,0,0,4,35,3,0,0,6,141,0,2,2,0,NA,0,0,0,0,0,0,0,0,0,0,2,0,0,0,84,0,0,0,0,0,NA,0,0,0,0,0
2025,4,WAS,REG,ATL,16,27,156,2,1,2,-9,0,0,286,23,9,-0.04640425522495617,3.1432081013917923,1,22,147,0,0,0,7,4.784208872006275,0,16,24,156,2,2,0,286,23,9,5.750913910709408,1,0,31,4,42,7,27,2,1,6,2,1,23,1,0,2,0,0,3,3,0,0,0,6,50,4,2,0,6,199,4,4,0,0,52,1,0,0,0,3,1,0,0,0,0,0,0,0,178,0,0,1,1,0,0,1,0,0,0,0,0
